epoch,batch_id,phase,samples
1,0,train,img_07854_p03_2019|img_07414_2021|img_03974_p03_2021|img_07698_p05_2019|img_05586_2020|img_02712_2021|img_03081_2021|img_02659_2021|img_06966_2020|img_05410_2020|img_08477_2020|img_06169_2021|img_06194_2019|img_04585_2021|img_01843_2019|img_04762_2021|img_03704_2021|img_00859_2019|img_04841_2020|img_05682_2020|img_00284_2020|img_04965_2019|img_01266_2021|img_05107_p01_2021|img_07460_2019|img_00029_2019|img_01286_2021|img_02856_p01_2019|img_01686_2019|img_04031_2020|img_08481_2019|img_00552_p01_2021|img_06905_p05_2019|img_05898_2020|img_04896_2021|img_06279_2021|img_01994_2019|img_01473_p02_2020|img_04319_2019|img_05921_2021|img_06916_2020|img_00638_p02_2020|img_01069_2019|img_00499_2021|img_04794_2019|img_04975_2020|img_07454_2020|img_01095_2021|img_05993_2019|img_08880_2021|img_07702_2021|img_06334_2020|img_02363_2019|img_07782_2021|img_02691_2021|img_00319_2019|img_07169_p04_2019|img_08515_2020|img_06199_2021|img_02894_2019|img_08660_2021|img_01020_2019|img_05405_2021|img_02991_2021|img_07440_2020|img_07080_2020|img_02265_2021|img_05009_2020|img_05302_2020|img_00331_p06_2021|img_08281_p02_2021|img_00767_2021|img_02338_p03_2021|img_05821_p57_2020|img_04947_2019|img_03062_2021|img_04178_p01_2020|img_04832_2021|img_03789_2019|img_00594_p03_2021|img_01204_2020|img_01620_2019|img_01211_2021|img_01970_2020|img_08053_2020|img_07417_2020|img_00506_2021|img_07403_p06_2019|img_02219_2021|img_02667_2021|img_04582_2019|img_04463_2021|img_01735_2019|img_08211_2020|img_01031_p09_2020|img_05687_p02_2019|img_06800_2020|img_04100_2021|img_01837_2020|img_04929_p16_2020|img_06074_p02_2020|img_08123_2021|img_03962_2020|img_06430_2020|img_08042_2020|img_04815_2019|img_08080_2021|img_03126_2021|img_04969_2019|img_07472_2021|img_07538_2021|img_04332_2019|img_05725_2019|img_00577_p18_2019|img_02307_2019|img_00384_p02_2020|img_08066_2021|img_02828_2020|img_07035_2021|img_01924_2021|img_00211_2019|img_07221_2021|img_04125_2021|img_08537_2021|img_04883_2021|img_06779_p02_2020|img_00678_2020|img_07047_2020
1,11,train,img_04234_2019|img_06678_2021|img_08699_2019|img_00440_2020|img_07597_p01_2020|img_03184_2021|img_00354_2021|img_00102_2019|img_01830_2021|img_07462_2019|img_04561_2020|img_05267_2019|img_04170_2020|img_01517_p08_2021|img_04821_2020|img_05749_2019|img_06865_2021|img_03030_2019|img_06328_p04_2020|img_06630_2021|img_08566_2019|img_05049_2021|img_01204_p16_2019|img_00306_2020|img_06313_p01_2020|img_07490_2021|img_07561_2021|img_00263_p02_2019|img_04585_2019|img_01031_p19_2020|img_04873_2021|img_04119_2021|img_04678_2021|img_03790_p11_2020|img_03475_2020|img_07222_2020|img_08062_p04_2021|img_07518_2020|img_06578_p03_2021|img_05752_2019|img_00660_2020|img_01016_2020|img_04281_2020|img_05442_2020|img_05724_2021|img_03944_2020|img_00604_p05_2021|img_04607_2021|img_00892_p02_2020|img_06144_2021|img_07364_2021|img_05285_p71_2021|img_02624_2020|img_01491_2019|img_05632_p02_2021|img_00345_p01_2021|img_07397_2020|img_06363_2020|img_05278_2019|img_00187_2019|img_08101_2019|img_01758_2020|img_03845_2020|img_06786_2020|img_00059_2021|img_01183_2021|img_01221_p03_2019|img_06653_2021|img_02299_2020|img_01680_2021|img_05457_2019|img_00370_2020|img_01556_2021|img_02652_2021|img_00147_2020|img_02641_2021|img_07301_p01_2021|img_04670_2019|img_01171_2019|img_08080_2019|img_06802_2021|img_02021_2019|img_07294_p01_2019|img_02428_2021|img_02414_2021|img_05525_2019|img_05285_p70_2021|img_01220_2020|img_02092_p04_2021|img_07862_p02_2020|img_04637_p09_2019|img_03864_2020|img_02067_2019|img_02339_2020|img_03579_2019|img_06052_2019|img_04775_2021|img_08404_2019|img_02294_2020|img_08352_2021|img_01789_2020|img_05088_2019|img_01193_2020|img_04530_2021|img_00856_2019|img_06535_p01_2020|img_05423_2020|img_02966_2019|img_08175_2019|img_00163_p19_2020|img_02581_2019|img_02195_2021|img_05644_2020|img_02772_2020|img_00460_p02_2020|img_00654_2021|img_07166_2019|img_00441_2019|img_00639_p14_2019|img_02837_2019|img_02271_2021|img_07049_2021|img_01300_2021|img_07564_2020|img_03343_2019|img_04544_2020|img_06045_p02_2019|img_02113_2020
1,12,train,img_02544_2020|img_00240_p01_2019|img_00924_2021|img_02528_2020|img_04611_p03_2019|img_04543_2019|img_06108_2019|img_03209_p02_2019|img_03134_2019|img_04769_2019|img_05263_2019|img_06739_2021|img_06452_p05_2020|img_08109_2019|img_00864_2021|img_07323_2021|img_07121_2021|img_07159_p01_2021|img_00586_p05_2020|img_06017_2019|img_08272_p02_2019|img_04117_2020|img_05478_2021|img_00916_2020|img_03979_2021|img_03923_2020|img_04813_2019|img_06928_2020|img_05930_2021|img_03579_2021|img_04693_2019|img_01051_2019|img_02633_2019|img_03639_p02_2019|img_06374_2020|img_04673_2019|img_07795_2019|img_07046_2019|img_07159_p13_2021|img_06838_2021|img_06458_2020|img_03761_p04_2019|img_07603_2019|img_00415_2019|img_04268_2020|img_06561_2020|img_02874_2020|img_07724_2021|img_07397_2019|img_06306_p04_2019|img_01586_2020|img_02122_2021|img_08340_2020|img_01147_2021|img_08496_2021|img_03786_2019|img_00512_p02_2019|img_00639_p15_2019|img_08486_2020|img_05194_2021|img_01639_2019|img_02619_2019|img_00471_p07_2021|img_06084_p05_2020|img_09048_2019|img_07680_2019|img_02265_p01_2020|img_03463_2021|img_04474_2021|img_01725_2020|img_03767_2021|img_02347_2020|img_04039_2020|img_00692_2020|img_02058_p13_2021|img_01370_2020|img_00361_2020|img_02334_2021|img_06536_p09_2021|img_00193_2021|img_06669_2019|img_08317_2020|img_07424_2020|img_01270_2019|img_01526_p02_2020|img_05295_2021|img_02456_2020|img_07953_2020|img_00582_2019|img_06230_2019|img_08781_2019|img_01910_2020|img_00995_p04_2019|img_05845_2019|img_00528_2021|img_08461_2021|img_01444_2021|img_09080_2019|img_07162_2019|img_03801_2021|img_06613_p04_2019|img_01541_2020|img_08415_2021|img_04592_2020|img_01310_2020|img_02397_2021|img_00947_2020|img_07761_2021|img_00303_p01_2020|img_09131_2019|img_02446_2019|img_03437_2020|img_03355_2019|img_05698_2019|img_07069_p04_2021|img_04698_2020|img_04087_2021|img_07417_2021|img_06587_p04_2019|img_07437_2020|img_06770_p02_2021|img_06426_p16_2020|img_08628_2019|img_00996_2019|img_00504_p02_2019|img_07457_2019|img_07271_2020|img_06513_2021
1,13,train,img_00885_2020|img_08253_2020|img_06332_p03_2021|img_01806_p02_2021|img_04223_2020|img_01333_2019|img_03310_p01_2021|img_03541_2020|img_05505_2019|img_03720_2020|img_03853_2020|img_00435_p02_2020|img_06268_2021|img_02187_p13_2021|img_08428_2020|img_06446_2020|img_00373_2019|img_08471_2020|img_08105_2020|img_03911_2019|img_01828_p02_2019|img_05250_2019|img_07539_2019|img_08246_2020|img_05255_2020|img_05332_2020|img_07000_2019|img_06146_p06_2020|img_01580_2019|img_05416_2020|img_00063_2020|img_06666_2019|img_01588_2021|img_06484_2021|img_04306_2019|img_04847_2021|img_04340_2021|img_08382_2021|img_05123_2020|img_01417_2020|img_01248_2020|img_05385_p01_2020|img_06132_2019|img_00751_2019|img_02479_2021|img_05325_2021|img_03232_2020|img_00205_p01_2020|img_07742_2019|img_03191_2020|img_00727_p03_2020|img_02388_2021|img_07618_2020|img_09144_2019|img_01932_2019|img_02336_2021|img_01587_2021|img_08546_2021|img_07007_2019|img_07849_p01_2020|img_01376_2020|img_03990_2020|img_00882_2020|img_07525_p39_2019|img_02714_p01_2019|img_08275_2020|img_06357_2021|img_07798_2020|img_03687_p02_2019|img_07402_2020|img_03075_2021|img_05038_2020|img_08358_2019|img_00135_p01_2019|img_02462_2019|img_07054_2019|img_00595_p01_2020|img_07520_2020|img_01582_2021|img_01204_p03_2019|img_06153_2020|img_01503_p01_2020|img_05420_2019|img_04058_p05_2021|img_03074_2021|img_05071_2020|img_02109_2020|img_03006_2019|img_04295_2020|img_00115_2021|img_03114_2019|img_07701_p05_2019|img_02119_2021|img_02119_2020|img_03199_2019|img_06932_2019|img_04466_2021|img_04783_2019|img_08615_2019|img_06916_p12_2019|img_03500_p03_2021|img_03226_2019|img_02004_2021|img_01770_2020|img_01079_2021|img_07522_p04_2020|img_03867_2021|img_01900_2020|img_00080_p01_2019|img_05344_2020|img_08052_2021|img_02762_2021|img_01525_2019|img_07587_p05_2021|img_06761_p01_2021|img_08713_2021|img_00817_2020|img_05308_2019|img_07115_2021|img_09086_2019|img_02460_2019|img_05029_2021|img_04409_2020|img_06196_2021|img_04890_p08_2020|img_00036_2021|img_07668_p04_2021|img_01066_p01_2021
1,14,train,img_04438_2021|img_04204_2021|img_06666_p04_2020|img_02705_2019|img_00374_2020|img_05536_p03_2019|img_03938_2021|img_02176_2019|img_00009_2020|img_00164_p10_2019|img_07349_2019|img_04162_2020|img_02159_2019|img_05321_2021|img_03869_2021|img_00434_p04_2019|img_01913_2021|img_04463_2019|img_02452_2020|img_03102_p02_2021|img_05990_2019|img_03989_2020|img_04579_2021|img_01428_2020|img_00379_p03_2019|img_05088_2021|img_06880_p03_2020|img_06787_p01_2021|img_05285_p37_2021|img_06426_2021|img_06390_2019|img_05774_2021|img_06867_p01_2021|img_02557_2020|img_00099_2021|img_01301_p01_2020|img_02060_2020|img_00817_2019|img_08758_2019|img_07047_2021|img_06304_2020|img_08214_2021|img_04420_2020|img_03431_2019|img_03130_p04_2021|img_00085_2021|img_02154_2021|img_06976_2019|img_01609_2021|img_02548_2021|img_07325_2019|img_02488_2021|img_02996_2019|img_00659_2019|img_04551_2021|img_01443_2019|img_06472_p04_2021|img_05821_p47_2020|img_05309_2021|img_08320_2019|img_03037_p02_2021|img_02198_2019|img_01956_2020|img_06889_p02_2019|img_03211_p03_2020|img_05440_2019|img_08755_2019|img_05821_p46_2020|img_04167_2021|img_03557_2020|img_06661_2021|img_08264_2020|img_08618_2021|img_07650_2020|img_08412_p02_2019|img_04982_p03_2020|img_07911_2020|img_08006_2020|img_03574_p03_2021|img_05364_p02_2020|img_06026_2020|img_02662_2019|img_04787_2021|img_01924_p03_2019|img_05561_2021|img_04994_p04_2020|img_00104_p02_2019|img_06190_2021|img_01430_2019|img_07954_2019|img_04029_2019|img_01024_2019|img_05197_2021|img_04547_2021|img_06737_2021|img_05362_p06_2020|img_06443_2021|img_00102_2021|img_05148_2021|img_03144_p07_2021|img_01872_2020|img_03395_2019|img_08751_2021|img_08465_2021|img_08478_2020|img_01614_2020|img_01077_p02_2021|img_06997_2019|img_08185_2020|img_01517_2019|img_00026_p20_2020|img_08270_2021|img_05641_2021|img_04394_2020|img_08969_2019|img_02201_2020|img_04173_2020|img_07566_2021|img_04632_2021|img_03610_2021|img_01031_p11_2020|img_08685_2021|img_02178_2020|img_03944_2021|img_00652_p01_2021|img_01650_2021|img_02679_2020|img_00587_p02_2019
1,15,train,img_00219_p01_2021|img_00028_p10_2021|img_00756_2021|img_08280_2021|img_07198_2020|img_07314_p04_2019|img_00177_p01_2020|img_04169_2021|img_05029_2019|img_07125_p04_2019|img_05545_2020|img_00092_2021|img_08288_2020|img_01714_2020|img_02313_2019|img_07333_2019|img_00432_p04_2020|img_07525_p05_2019|img_06314_p01_2021|img_01393_2021|img_04931_2019|img_07159_p09_2021|img_02094_2021|img_02160_2021|img_07388_2021|img_02215_2021|img_07798_2019|img_06385_p03_2019|img_05850_2020|img_02514_2020|img_08989_2019|img_00976_p18_2019|img_00638_2019|img_06711_2021|img_01320_2019|img_04200_2020|img_03619_2021|img_03952_2021|img_05726_2019|img_05620_2020|img_05632_p11_2021|img_03430_2021|img_01328_2019|img_01517_p22_2021|img_04841_2019|img_02629_2019|img_07569_2021|img_06772_2021|img_08895_2019|img_08678_2021|img_03053_2019|img_04125_2020|img_08130_p03_2020|img_07893_2020|img_00640_2019|img_00353_2020|img_06636_p03_2019|img_02001_2019|img_02642_2021|img_00553_2021|img_07088_2019|img_00164_p05_2019|img_01479_2021|img_06270_2020|img_05209_2021|img_01316_2020|img_02220_2020|img_05567_2020|img_02105_2019|img_01212_2020|img_03378_2020|img_03317_2021|img_04812_2020|img_02784_p01_2019|img_05342_2021|img_00928_2020|img_03195_p01_2019|img_01485_2019|img_06536_p12_2021|img_07123_p07_2021|img_04214_2019|img_03877_2019|img_08162_p03_2021|img_04516_p02_2019|img_02104_p03_2019|img_04786_2020|img_03297_2020|img_08832_2019|img_01305_2020|img_06218_p01_2019|img_02638_p03_2020|img_01349_2019|img_07804_p01_2019|img_00989_2021|img_00084_2020|img_00199_2020|img_02763_2020|img_02661_p01_2019|img_08769_2021|img_04424_2021|img_02967_p01_2019|img_07324_2021|img_07663_2020|img_03846_2020|img_04110_2021|img_00599_2021|img_06657_p04_2019|img_03292_2019|img_06717_p02_2021|img_05727_2019|img_00211_p04_2021|img_07076_p02_2020|img_05119_p11_2020|img_04977_2019|img_01267_2021|img_08314_2019|img_07798_2021|img_04577_2021|img_05400_2021|img_07515_2020|img_02852_p04_2019|img_02695_2020|img_02024_2020|img_02937_2020|img_00334_p01_2019|img_04831_2020|img_03228_2020|img_06949_p01_2020
1,16,train,img_00396_2021|img_07194_2019|img_00464_p01_2019|img_00214_2020|img_05270_2021|img_05006_2021|img_05736_2021|img_06516_p16_2020|img_06295_2019|img_01619_2021|img_05095_2019|img_04626_2020|img_07757_2020|img_03843_p04_2021|img_06726_2019|img_06432_2020|img_08556_2019|img_08308_2019|img_07160_p03_2019|img_01745_2021|img_04819_2020|img_07565_2021|img_06071_2019|img_00405_2021|img_03846_2019|img_06021_2021|img_05027_2021|img_06040_2020|img_00599_2020|img_04386_2021|img_02902_2020|img_01905_2021|img_06518_2020|img_03471_p03_2021|img_06733_p02_2021|img_00408_p05_2019|img_01323_2019|img_06651_2020|img_02994_2019|img_07209_2019|img_03496_2019|img_04533_2020|img_04466_2020|img_08352_2019|img_07825_p02_2020|img_08698_2021|img_07488_2021|img_06842_p01_2021|img_08015_2020|img_07436_2021|img_05911_2020|img_04816_p07_2021|img_06383_2021|img_01995_2019|img_05629_2021|img_08212_2021|img_04799_2021|img_00669_2021|img_04255_p01_2019|img_01955_2019|img_06341_2019|img_05908_p04_2020|img_04549_2020|img_00626_2020|img_00212_p01_2019|img_01116_p03_2019|img_04816_p21_2021|img_06716_p02_2020|img_07062_2021|img_07045_2019|img_01297_2021|img_02582_2020|img_01407_2021|img_07525_p43_2019|img_07922_2021|img_05393_p01_2020|img_06411_2020|img_00760_2019|img_05357_2021|img_02535_p02_2020|img_07643_p03_2021|img_05774_2019|img_00195_p01_2019|img_03810_2019|img_01534_2019|img_00163_2021|img_00200_2021|img_02568_p04_2019|img_06935_2021|img_05274_2019|img_06834_2020|img_00460_p04_2020|img_03243_2021|img_04021_2019|img_06512_2019|img_00152_2020|img_02509_2021|img_03514_2021|img_05043_2021|img_06827_p03_2021|img_08158_2020|img_06020_2020|img_06033_2020|img_05169_2020|img_06113_2019|img_03706_2021|img_00826_2019|img_07809_2020|img_00542_p01_2019|img_01862_2020|img_02496_2020|img_01508_2021|img_00542_p03_2019|img_06276_2019|img_07263_2021|img_00166_2020|img_01020_2020|img_05935_2019|img_04180_p02_2020|img_08338_2019|img_01077_p01_2021|img_05148_2019|img_05256_2020|img_04613_2021|img_02087_2021|img_06512_p03_2020|img_06666_p05_2021|img_00801_p03_2021
1,17,train,img_01744_2020|img_05306_2021|img_05709_2020|img_02341_2021|img_07953_p03_2021|img_03869_2020|img_03076_p03_2019|img_04802_2020|img_05840_p04_2021|img_07271_2021|img_02633_2021|img_07620_2019|img_03301_2019|img_02610_2019|img_00294_2019|img_06844_2019|img_04978_p05_2019|img_01056_2021|img_07204_p03_2020|img_00543_2019|img_07243_2020|img_03642_2019|img_04940_2020|img_01573_2021|img_02366_2019|img_03473_2021|img_00970_2020|img_07140_2021|img_00081_2021|img_03726_2019|img_02922_2021|img_08801_2021|img_00205_p02_2020|img_04929_p49_2020|img_03516_p02_2019|img_07779_2021|img_01027_2019|img_05621_2019|img_06768_p03_2019|img_00026_p18_2020|img_05203_2021|img_04007_p01_2021|img_05054_2021|img_02187_p18_2021|img_00798_2019|img_02717_2021|img_04998_2020|img_04718_2021|img_06013_2021|img_08017_2019|img_05915_2019|img_07219_2021|img_03965_2020|img_00973_2021|img_02851_p06_2020|img_07084_2021|img_05116_2021|img_08443_2020|img_06842_2020|img_08618_2020|img_08433_2019|img_00051_2019|img_04422_2020|img_06642_2021|img_01077_p03_2021|img_05650_2019|img_01775_2021|img_07984_2021|img_06865_p02_2020|img_04453_2020|img_08224_2021|img_03663_2019|img_00400_2021|img_01628_2021|img_03097_2020|img_06536_p10_2021|img_04587_2020|img_06549_2019|img_04435_2020|img_01195_2021|img_02638_p05_2020|img_07081_2019|img_01598_2020|img_06502_2019|img_04757_2020|img_05626_p03_2021|img_07377_2020|img_07339_2019|img_01875_2021|img_04461_2020|img_08317_2021|img_00480_2020|img_04120_2020|img_04181_2019|img_08095_2019|img_01520_2020|img_08804_2021|img_09177_2019|img_03339_2021|img_00935_2021|img_07851_2019|img_02605_p02_2019|img_05155_2020|img_08637_2020|img_02690_2019|img_06910_2021|img_07137_2020|img_08728_2021|img_07976_2020|img_06816_p05_2020|img_04698_p02_2021|img_08788_2019|img_03218_2020|img_08210_2019|img_06542_2021|img_07747_2020|img_06963_p01_2020|img_00859_2020|img_06193_2020|img_07004_2020|img_04537_2021|img_08600_2020|img_00266_2019|img_05437_2021|img_04368_2019|img_07439_p18_2019|img_07945_2019|img_00750_2019
1,18,train,img_05741_2021|img_00444_p04_2021|img_06181_2020|img_01782_p03_2020|img_04362_2021|img_01906_2021|img_08160_2021|img_03268_2019|img_03084_2021|img_02025_2019|img_07525_p04_2019|img_02384_p04_2020|img_03634_2019|img_02149_2021|img_01961_p30_2019|img_00047_2020|img_08122_2021|img_08813_2021|img_03617_2021|img_03098_2021|img_06879_2020|img_00570_2019|img_01535_2021|img_07954_p01_2020|img_02379_2020|img_03163_2020|img_00560_2019|img_01536_2021|img_07715_2019|img_07461_2021|img_08009_2021|img_00984_2019|img_08663_2021|img_01361_2021|img_02765_p21_2019|img_02274_2019|img_01206_2019|img_04173_2021|img_07731_2021|img_05015_2019|img_05320_2021|img_06943_2021|img_00206_2020|img_03965_2019|img_01021_2021|img_00751_2020|img_03787_2020|img_08133_p02_2021|img_06966_2021|img_05523_2021|img_00460_p08_2020|img_06791_2020|img_01590_2019|img_03625_2021|img_06517_2019|img_05805_2021|img_07919_2019|img_07071_2020|img_01144_2020|img_07429_2020|img_06171_p04_2020|img_01843_2021|img_04787_2019|img_04319_2021|img_04487_2021|img_03967_2020|img_05277_p02_2020|img_01163_2021|img_01961_p13_2019|img_01298_2021|img_03695_2021|img_07630_2020|img_07463_p02_2021|img_04590_2021|img_05465_p04_2019|img_08145_2019|img_00296_p01_2019|img_01050_2020|img_08827_2021|img_07129_2021|img_07351_p04_2021|img_00814_2019|img_06584_2020|img_00256_2019|img_06513_2020|img_08390_2021|img_07892_2019|img_00397_2019|img_00548_p01_2021|img_05071_p02_2021|img_02968_2019|img_04149_p02_2021|img_01492_2019|img_00929_2019|img_03498_p04_2019|img_06504_2020|img_06377_2019|img_04684_2021|img_00167_2020|img_05341_2020|img_04840_2019|img_08136_p01_2021|img_00593_2021|img_08497_2021|img_03382_2019|img_00586_p01_2020|img_08078_2021|img_08121_2021|img_03558_p01_2021|img_04952_2020|img_05282_2021|img_06864_2019|img_06507_2019|img_03875_2019|img_06613_p02_2019|img_07132_p01_2019|img_04838_2020|img_06916_p11_2019|img_00900_2019|img_03259_2020|img_00706_2019|img_06121_2021|img_06362_p06_2021|img_05804_p04_2020|img_05821_p01_2020|img_00187_2020|img_07261_2020|img_05147_2020
1,19,train,img_00407_p06_2020|img_00324_2021|img_02049_2020|img_07320_2019|img_01671_2019|img_05305_2019|img_06963_p08_2020|img_07797_2021|img_02093_2020|img_07594_2020|img_03902_p01_2020|img_02196_2020|img_00101_2021|img_03279_2020|img_06123_2019|img_05608_2019|img_07426_2019|img_02691_2019|img_04057_2019|img_06699_2021|img_04891_2020|img_00155_p05_2020|img_05536_2020|img_06790_2019|img_00639_p04_2019|img_06909_2020|img_06465_2020|img_07765_2020|img_02187_p20_2021|img_00957_2019|img_00574_p08_2020|img_06118_2020|img_00785_2021|img_05029_2020|img_08621_2019|img_02737_2020|img_05198_2021|img_05591_2020|img_02656_2019|img_08878_2021|img_02928_p01_2019|img_04929_p38_2020|img_02703_2021|img_05140_2021|img_02738_p02_2021|img_06580_p02_2020|img_00455_2020|img_05054_2020|img_00648_p02_2019|img_07085_2019|img_06787_p02_2021|img_06627_p01_2020|img_08040_2020|img_01201_2020|img_04368_2020|img_01824_2021|img_08889_2021|img_01976_2019|img_01823_2020|img_07843_p04_2020|img_06515_2021|img_02802_2020|img_06654_p08_2020|img_03203_2019|img_06392_2020|img_00979_2019|img_03186_2020|img_08130_2021|img_04996_2020|img_03117_2020|img_06796_p02_2021|img_05035_2019|img_08392_2020|img_07707_2020|img_01820_2021|img_07860_2020|img_06604_2019|img_00242_p02_2020|img_04439_2021|img_01662_2019|img_07362_2020|img_04729_2019|img_03310_p04_2021|img_07014_2020|img_00205_p01_2019|img_07589_2019|img_05675_2021|img_07706_2019|img_06269_p04_2021|img_03761_2021|img_05201_2019|img_03127_2019|img_05461_2020|img_05616_2019|img_07772_2021|img_05729_2020|img_02044_p01_2021|img_03921_2021|img_00570_2021|img_03079_2020|img_02739_p03_2021|img_06218_p10_2019|img_05702_2021|img_01025_2019|img_05407_2020|img_00786_2019|img_00425_2021|img_01521_2020|img_07548_2021|img_06924_2019|img_04323_2021|img_04907_2019|img_02574_2019|img_08340_2021|img_07770_p02_2020|img_01026_2021|img_03394_2021|img_01282_2020|img_03318_2020|img_00502_2021|img_06483_2021|img_08625_2020|img_05270_2020|img_04231_2019|img_04359_p02_2021|img_07985_2021|img_03013_2021|img_05014_2019
1,20,train,img_04612_2021|img_01525_2020|img_08121_2019|img_06916_p26_2021|img_06371_2021|img_03599_p03_2019|img_06534_p06_2021|img_01490_2019|img_02453_p03_2020|img_06528_p02_2020|img_08529_2019|img_00549_2019|img_08363_2019|img_07820_p04_2021|img_03961_2021|img_07057_2021|img_00475_p04_2020|img_03617_2020|img_01220_p02_2021|img_05807_2020|img_05683_2019|img_06732_2019|img_09001_2019|img_05466_p02_2020|img_07059_p02_2020|img_00876_2021|img_06426_p34_2020|img_00789_2020|img_04375_2020|img_04666_2020|img_03978_2021|img_04718_2020|img_06917_2020|img_07443_2021|img_05479_2021|img_04170_2021|img_00078_2020|img_04919_2019|img_02370_2021|img_06883_p01_2021|img_04642_2020|img_07471_2019|img_04740_2020|img_01094_2019|img_07584_p03_2020|img_01535_2020|img_05341_p01_2021|img_08434_2021|img_07655_p02_2019|img_08339_2021|img_04202_2020|img_06022_2021|img_05445_2019|img_06723_p05_2019|img_03522_2019|img_07489_2021|img_00912_2021|img_03877_2020|img_07275_2019|img_02783_2021|img_06659_p05_2021|img_06993_p10_2019|img_03583_2019|img_07853_2019|img_06833_2021|img_02719_2021|img_02939_2019|img_06426_p11_2020|img_02569_p02_2021|img_00260_2021|img_00444_2019|img_06279_2019|img_04333_p02_2021|img_02775_2020|img_01791_2020|img_01613_p01_2019|img_06646_p04_2020|img_07553_2021|img_01173_2019|img_00417_2020|img_07820_p01_2021|img_06437_2020|img_07211_2019|img_02991_2020|img_06146_p14_2020|img_01778_2020|img_02757_2021|img_03675_2020|img_04786_2021|img_09012_2019|img_00291_2019|img_04435_2019|img_00085_2019|img_07356_2019|img_05427_2020|img_08539_p06_2019|img_06988_2021|img_02700_p03_2019|img_03122_2020|img_04240_2021|img_04338_2020|img_03935_2021|img_02637_p01_2019|img_07178_p07_2021|img_07981_2021|img_03293_p01_2019|img_08083_2020|img_02765_p17_2019|img_08136_2020|img_02255_p01_2021|img_00024_p20_2019|img_07084_2020|img_04988_2020|img_07545_p04_2021|img_03788_2019|img_01834_p01_2020|img_05107_p02_2021|img_03874_2020|img_04317_2021|img_04399_2019|img_06934_p05_2021|img_06688_2021|img_01768_2019|img_01856_2019|img_04033_p01_2021|img_04982_p04_2020|img_00801_2020|img_02581_2020
1,21,train,img_03453_2021|img_00895_2020|img_05932_2020|img_00036_p01_2020|img_05831_2019|img_04265_p02_2020|img_08476_2020|img_04667_2020|img_02245_2020|img_02152_2019|img_00459_p05_2019|img_07449_p02_2019|img_00110_2021|img_01893_2020|img_07478_2019|img_06676_2019|img_04483_2021|img_02681_2019|img_08247_2019|img_04230_p09_2020|img_01794_p04_2019|img_00969_2021|img_03598_2019|img_03967_2021|img_08364_2021|img_04423_2021|img_08428_2021|img_05678_2021|img_06202_p04_2020|img_01524_2020|img_06057_2019|img_05132_p01_2020|img_08399_2019|img_00109_p02_2020|img_06609_2021|img_02648_2021|img_01444_2020|img_00775_2019|img_00108_2019|img_00720_2019|img_02766_2021|img_09059_2019|img_02623_2021|img_05108_2021|img_07439_p11_2019|img_04560_2020|img_02748_2021|img_06831_2019|img_08176_2019|img_05012_2020|img_07321_2019|img_05205_2020|img_00715_2021|img_03929_p03_2020|img_07296_p01_2019|img_03312_2021|img_07248_2019|img_04069_2020|img_06202_p05_2020|img_06265_p04_2021|img_00748_2019|img_01780_2021|img_05285_p52_2021|img_06164_2019|img_00557_2021|img_05707_p08_2019|img_02787_2021|img_05804_p10_2020|img_07897_2021|img_08445_2020|img_01138_2021|img_00613_2021|img_08111_2020|img_00634_p02_2020|img_03130_p10_2021|img_06415_2020|img_01368_2021|img_04836_2020|img_08783_2019|img_04063_2021|img_06889_p05_2021|img_03228_2021|img_07399_2019|img_06643_p04_2019|img_04472_2021|img_02112_2020|img_07288_2019|img_01971_2021|img_03694_2019|img_00266_p01_2020|img_08862_2019|img_02768_2021|img_03243_2020|img_05385_2021|img_01343_p01_2019|img_00457_2021|img_03622_2020|img_03206_2019|img_04548_2019|img_08580_2020|img_02562_2019|img_08833_2019|img_01784_2019|img_06847_2020|img_00337_p01_2020|img_07810_2021|img_04634_2019|img_02075_2019|img_04036_p02_2021|img_00066_2020|img_03185_2021|img_05099_2020|img_03854_2021|img_03081_2019|img_02218_2020|img_03696_2020|img_00644_p16_2021|img_04845_2021|img_04393_2021|img_05687_p24_2019|img_03072_2021|img_07543_2019|img_00163_p02_2020|img_02516_p02_2021|img_00269_2019|img_05955_2021|img_06532_2019|img_07784_2019
