epoch,batch_id,phase,samples
1,0,train,img_06518_2019|img_02851_p02_2020|img_03550_2021|img_00640_2020|img_06592_p04_2021|img_00024_p09_2019|img_07253_2021|img_06628_2021|img_07046_2020|img_02583_2020|img_02138_p03_2021|img_06701_2020|img_02508_2019|img_00351_p01_2021|img_00577_p16_2019|img_06668_2020|img_03211_p06_2020|img_06910_2021|img_05969_2020|img_04449_2021|img_02123_2019|img_06876_p04_2021|img_06666_p02_2020|img_04418_2021|img_00353_p01_2021|img_04917_2021|img_08653_p03_2019|img_04001_2019|img_00125_p02_2021|img_02585_2020|img_09040_2019|img_05741_2021|img_06483_2019|img_00778_2020|img_03980_2021|img_03650_2019|img_03667_2019|img_00473_p03_2019|img_06717_p02_2021|img_05920_2019|img_01126_p01_2020|img_00624_2020|img_02867_2019|img_01402_2020|img_02317_2020|img_00254_2019|img_06859_2020|img_06021_2021|img_07211_2020|img_04125_2021|img_02140_p01_2021|img_06897_p04_2020|img_01714_2020|img_06897_2021|img_05359_p01_2021|img_02423_2021|img_02492_2020|img_01520_2021|img_06302_2019|img_08470_2021|img_09078_2019|img_00807_2019|img_04630_2020|img_05482_2019|img_05681_2021|img_05285_p20_2021|img_00033_2021|img_03850_p01_2021|img_05227_2021|img_01961_p14_2019|img_07831_2019|img_07542_p02_2019|img_06638_p05_2019|img_05584_2021|img_05727_2020|img_05632_p02_2021|img_04314_2020|img_08550_2020|img_08246_2021|img_08264_2020|img_05417_2020|img_06189_2021|img_00165_p03_2021|img_00546_2021|img_07059_p02_2020|img_02804_2020|img_06821_p09_2019|img_04201_2020|img_00486_p07_2019|img_00388_2020|img_04691_2019|img_02988_p02_2020|img_05603_2020|img_06669_2021|img_07894_p02_2019|img_00805_2021|img_01005_2021|img_06988_2020|img_03762_2019|img_05090_p01_2019|img_01851_2019|img_06157_2020|img_01713_2020|img_08189_2019|img_08343_2019|img_03411_2021|img_00677_2021|img_00857_2020|img_06204_2020|img_00595_p01_2020|img_07150_2019|img_06313_p04_2020|img_04034_2020|img_08853_2019|img_00247_2019|img_04888_p01_2020|img_08418_2020|img_01390_2020|img_02654_p01_2019|img_02434_p02_2020|img_01604_2020|img_04724_2021|img_02023_p02_2021|img_01683_2019|img_04388_2020|img_01427_2020|img_02406_2019|img_01378_2019
1,11,train,img_06536_p12_2021|img_03349_2020|img_05443_2021|img_06291_p01_2021|img_01916_2021|img_06980_2021|img_02501_2020|img_08059_2021|img_02479_2019|img_00617_p09_2019|img_06642_p03_2019|img_01487_2021|img_00946_2021|img_04192_2021|img_02881_2019|img_08128_2019|img_05815_2021|img_03716_2019|img_08356_2020|img_07158_2019|img_04577_2021|img_07473_2019|img_00644_p02_2021|img_06139_2021|img_00311_p02_2021|img_03102_p05_2021|img_02471_2019|img_06229_2019|img_02672_2020|img_06265_p01_2021|img_03881_2019|img_02310_2019|img_06497_2019|img_00505_2020|img_05821_p03_2020|img_03026_2020|img_06536_p18_2021|img_04153_2019|img_08669_2021|img_01757_2020|img_02842_2019|img_03025_2019|img_07377_2020|img_07525_p07_2019|img_00133_p02_2020|img_06254_2019|img_01839_2021|img_06812_p09_2019|img_00013_p03_2019|img_07511_2020|img_00434_p04_2019|img_06513_2019|img_08046_p01_2021|img_00036_p04_2020|img_00415_2021|img_00673_2021|img_06447_2020|img_08269_p01_2019|img_00509_2021|img_01780_2019|img_03461_2020|img_05599_p03_2020|img_03325_2020|img_00496_2021|img_03144_2020|img_04098_2021|img_07117_p04_2019|img_05159_2020|img_00665_2020|img_07825_p02_2020|img_01505_2021|img_07849_p03_2020|img_04594_2020|img_04018_2019|img_04941_2019|img_05386_2020|img_00818_p11_2020|img_06979_2020|img_08020_p01_2020|img_03572_p01_2019|img_08048_2019|img_06724_2020|img_04005_2019|img_07162_2019|img_07512_2021|img_05775_2020|img_06539_2020|img_03472_2020|img_06741_p01_2020|img_08517_2020|img_06530_2021|img_08539_p03_2019|img_05687_p11_2019|img_07569_2021|img_00301_2019|img_02926_2019|img_09046_2019|img_07724_2021|img_01792_2020|img_06560_2019|img_04586_2019|img_07794_2020|img_03246_2020|img_07033_2020|img_02481_p03_2020|img_04325_2019|img_05392_2019|img_05804_p01_2020|img_01538_p01_2019|img_05536_p02_2019|img_06477_2019|img_02918_p08_2021|img_08100_p04_2020|img_05675_2020|img_06506_2019|img_00798_2021|img_06564_2021|img_02221_2019|img_02341_p01_2020|img_07912_p02_2021|img_00567_2021|img_05796_2020|img_00454_2020|img_08431_2019|img_04313_2019|img_06864_2020|img_00151_p01_2021|img_04829_2019
1,12,train,img_05565_2020|img_06575_p05_2020|img_08468_2020|img_05154_p02_2021|img_02928_p06_2019|img_08094_2021|img_00223_p01_2020|img_05285_p32_2021|img_00809_2019|img_01986_2019|img_02795_2020|img_08684_2020|img_06326_p01_2021|img_00827_2019|img_06025_2019|img_01390_2019|img_04207_2019|img_05881_2020|img_06031_p01_2021|img_06357_2021|img_08007_2019|img_07842_2020|img_08283_2021|img_08114_p04_2021|img_04544_2020|img_04584_2019|img_00390_p02_2021|img_00080_p02_2019|img_02649_2019|img_05152_2020|img_03812_2021|img_02402_p03_2020|img_07590_p06_2019|img_01065_2021|img_01212_2021|img_00263_2021|img_05484_p01_2019|img_03951_2020|img_07264_2019|img_04934_2019|img_03473_2020|img_05665_2021|img_00378_2019|img_05536_p01_2019|img_07064_p16_2020|img_07502_2021|img_00533_2020|img_00403_p03_2021|img_04810_p02_2019|img_00512_2020|img_04484_2019|img_01401_2019|img_02143_2021|img_06555_2019|img_07911_2020|img_02297_2021|img_05506_2021|img_03486_2021|img_07452_2019|img_02465_2021|img_04978_p25_2019|img_02566_2019|img_03413_2021|img_00062_2019|img_07884_2020|img_02590_2021|img_04924_2020|img_04017_2021|img_02568_p02_2020|img_07148_p01_2019|img_04220_2021|img_05827_2019|img_00508_p04_2021|img_05709_2020|img_01094_2020|img_06575_p06_2020|img_03995_2021|img_08546_2021|img_08601_2020|img_03136_2019|img_03516_2021|img_07030_2021|img_04662_2021|img_01521_2021|img_07985_2019|img_07470_p02_2020|img_02988_2021|img_09136_2019|img_00239_p02_2019|img_06364_p06_2020|img_06129_p03_2021|img_01379_2021|img_00027_2021|img_06149_2020|img_02568_p13_2019|img_03356_2019|img_05216_p11_2019|img_03745_2021|img_07359_p02_2021|img_02576_2021|img_04214_p02_2020|img_07863_2019|img_03881_p04_2021|img_06521_p02_2021|img_03957_2020|img_08017_p04_2020|img_07027_2019|img_00485_p06_2021|img_03739_2021|img_00176_2019|img_00642_2021|img_08515_2019|img_03186_2019|img_02436_2021|img_05717_2019|img_05254_2019|img_05141_2021|img_05421_2020|img_03105_2020|img_02243_2019|img_08066_2020|img_08220_2020|img_05340_2020|img_03962_2020|img_00250_2020|img_05109_2019|img_06663_2019|img_01698_2020
1,13,train,img_02930_2019|img_01463_p02_2019|img_06589_2021|img_05454_2021|img_07973_2021|img_07524_2019|img_07564_2019|img_02976_p01_2020|img_05667_2019|img_03061_2021|img_02216_2020|img_08342_2021|img_07987_2021|img_06434_2021|img_03260_2019|img_05799_2021|img_06435_2021|img_04808_2019|img_03837_p02_2020|img_08495_2020|img_08250_2020|img_00391_2021|img_08133_2019|img_01827_2020|img_04871_p02_2020|img_00050_2019|img_08203_p01_2021|img_02887_2021|img_02918_p07_2021|img_06578_p05_2021|img_02321_2020|img_00196_2020|img_05992_p06_2021|img_08238_2021|img_06887_p01_2021|img_03943_2019|img_06497_2021|img_09118_2019|img_00131_p01_2019|img_01031_p04_2020|img_07108_2020|img_01048_2019|img_07654_p06_2019|img_05182_2021|img_03684_2019|img_00832_2020|img_06625_2019|img_08059_2020|img_00582_2021|img_06353_2019|img_04914_2020|img_03593_2019|img_01563_p04_2019|img_04142_2019|img_00218_2019|img_06992_p01_2020|img_03228_2020|img_06361_2021|img_08446_2019|img_08416_2020|img_06919_2021|img_01205_2021|img_05456_2019|img_06171_2019|img_05893_p32_2021|img_00825_2020|img_02493_2020|img_01131_2019|img_06934_2019|img_08752_2021|img_08422_2020|img_03559_2020|img_01380_2021|img_07531_2019|img_00266_p02_2020|img_05285_p12_2021|img_08471_2021|img_07159_p11_2021|img_06450_2021|img_01629_p03_2020|img_04588_2019|img_02440_2021|img_06079_2020|img_02620_2019|img_03240_2019|img_03142_2019|img_09104_2019|img_01387_2019|img_05203_2019|img_01316_2019|img_03941_2021|img_05490_2021|img_02390_p03_2021|img_05646_2021|img_02756_p02_2019|img_07978_p02_2019|img_08347_2020|img_07538_p01_2020|img_05086_2020|img_05203_2021|img_02058_p10_2021|img_06823_2019|img_07679_p02_2020|img_05460_2020|img_05671_2019|img_02095_2021|img_00604_2019|img_00163_p04_2020|img_06639_2020|img_01204_p16_2019|img_07707_2019|img_05822_2020|img_05728_2019|img_02311_2021|img_07076_p01_2020|img_00141_2020|img_01036_2021|img_01234_2021|img_02767_2021|img_02708_2019|img_00277_2021|img_00331_2020|img_07024_2020|img_00634_p16_2020|img_02891_2020|img_05107_2019|img_02387_2019|img_05575_2021
1,14,train,img_01335_p02_2020|img_06784_p05_2020|img_06981_2021|img_08077_2021|img_08301_2021|img_02636_2020|img_02551_2021|img_05247_2021|img_04408_2019|img_03619_2019|img_00208_2020|img_00104_p01_2019|img_04421_2019|img_02786_2020|img_07512_2019|img_07159_p01_2021|img_05680_2020|img_08090_2021|img_07738_2020|img_05707_p06_2019|img_04955_2019|img_06646_p04_2020|img_06201_p02_2021|img_00912_2020|img_02118_2021|img_02005_2020|img_08151_2019|img_07945_2021|img_02516_p01_2019|img_01785_2020|img_02533_p02_2021|img_06690_2021|img_06426_p41_2020|img_01719_2020|img_04531_2021|img_01140_2021|img_07032_2019|img_01373_2021|img_02486_2021|img_04152_2019|img_05285_p58_2021|img_05367_2020|img_00060_2019|img_04267_2019|img_04253_2019|img_06194_2020|img_08117_2021|img_05004_p01_2021|img_08769_2021|img_07670_2019|img_02869_2019|img_04492_2020|img_05301_2020|img_03572_2021|img_07808_2021|img_06222_p04_2020|img_03790_p01_2020|img_00728_2019|img_01852_2021|img_08246_2019|img_08494_2019|img_05435_p19_2021|img_07864_2021|img_06832_2020|img_00539_2019|img_00107_2019|img_01051_p01_2020|img_08454_2020|img_02602_2019|img_01961_p13_2019|img_02531_2019|img_02257_2020|img_07001_p02_2020|img_02850_2020|img_09054_p04_2019|img_03233_2021|img_08028_2020|img_06714_p09_2020|img_03500_p04_2021|img_08498_2021|img_05915_2021|img_05819_2020|img_01431_p04_2021|img_06390_p02_2020|img_06531_2019|img_04032_p03_2021|img_07591_p03_2019|img_06539_2019|img_02742_p02_2021|img_02478_2019|img_00413_2021|img_02739_2019|img_01512_p02_2020|img_06870_2020|img_07482_2020|img_03723_2020|img_06551_p02_2020|img_06816_p04_2020|img_07378_2019|img_08313_p01_2020|img_03300_2021|img_01451_2019|img_06276_2020|img_03150_2021|img_04812_2019|img_02805_2021|img_00485_p02_2019|img_07463_p01_2021|img_06934_p01_2021|img_06318_2019|img_06887_p02_2021|img_06271_2019|img_05513_2020|img_04260_2021|img_03026_2021|img_03603_2019|img_00847_2021|img_04302_2020|img_07748_2021|img_07649_p04_2019|img_01585_2019|img_00903_p01_2020|img_04468_2021|img_03342_2021|img_06984_2019|img_05285_p24_2021|img_00982_p13_2019|img_07277_2021
1,15,train,img_06491_2021|img_04428_2019|img_02658_2019|img_07120_2020|img_08521_2019|img_07303_2020|img_02379_2021|img_07225_2020|img_02088_2019|img_01870_p02_2021|img_04228_2020|img_02553_2020|img_00490_2020|img_04936_2021|img_06975_p02_2021|img_06889_p04_2021|img_00896_2019|img_08786_p02_2019|img_04066_2020|img_01032_2020|img_02222_2021|img_07638_p02_2019|img_01455_2020|img_06851_p01_2019|img_06675_p02_2021|img_03686_2021|img_01058_2020|img_02522_p04_2019|img_08595_2021|img_04452_2020|img_02568_p16_2019|img_03281_2021|img_02389_2020|img_05773_2019|img_01517_2020|img_00628_2021|img_05506_2019|img_04562_2019|img_04826_2021|img_03871_2020|img_06291_p10_2021|img_01619_p03_2020|img_06845_p04_2021|img_08213_p04_2019|img_01739_2019|img_00958_2020|img_04230_p10_2020|img_07213_2021|img_04628_2020|img_05558_2021|img_00507_p04_2019|img_00265_2021|img_01989_2019|img_02694_2019|img_08146_2021|img_07968_2021|img_00674_p01_2020|img_07668_p02_2021|img_01995_2019|img_08333_2021|img_06805_2019|img_07065_2019|img_03203_p03_2020|img_00333_p01_2021|img_06794_2021|img_00712_2021|img_07870_2020|img_07319_2019|img_06717_p06_2020|img_02731_2021|img_04676_2020|img_01800_2019|img_03530_2021|img_07565_2020|img_03852_p17_2019|img_01104_2021|img_08193_2021|img_04074_2020|img_08632_2021|img_01180_2021|img_04399_2019|img_00493_2021|img_04500_2019|img_08318_2020|img_00543_2019|img_04522_2021|img_08404_p03_2020|img_01854_p05_2019|img_04294_2019|img_05813_2020|img_08046_p04_2019|img_01628_p01_2020|img_05893_p47_2021|img_05710_2021|img_04843_2021|img_07860_2021|img_02886_2021|img_06456_2020|img_05136_2020|img_07602_2021|img_07450_2021|img_06293_p04_2021|img_02047_p02_2020|img_06784_p06_2020|img_01063_2020|img_02672_2021|img_05864_2019|img_03193_2019|img_02695_2020|img_06726_2019|img_05285_p26_2021|img_07108_2019|img_07010_2019|img_05821_p15_2020|img_08577_2019|img_06268_2021|img_08113_2019|img_00425_2021|img_02550_2020|img_07598_p02_2021|img_01817_2020|img_00514_p08_2020|img_07771_2021|img_02167_2020|img_00915_2021|img_00191_2020|img_08106_2020|img_03731_2019
1,16,train,img_04881_p02_2021|img_07949_2019|img_01258_2020|img_02147_2019|img_03279_2020|img_08258_2021|img_08568_2019|img_07475_p03_2019|img_01132_2019|img_00005_2020|img_04497_2019|img_02626_2019|img_00197_2020|img_02582_2021|img_05265_2020|img_00164_p05_2019|img_02990_2020|img_01762_2020|img_05393_p03_2020|img_01217_2021|img_08249_2021|img_04243_2020|img_01462_2021|img_00608_2021|img_04119_2021|img_01204_p05_2019|img_02761_2021|img_05518_p02_2019|img_02350_2019|img_01134_2020|img_00382_p01_2020|img_03953_2019|img_01576_2021|img_07065_p03_2020|img_06296_2021|img_08074_2019|img_05893_p25_2021|img_03595_2019|img_03782_2020|img_03213_p01_2019|img_00794_2021|img_03645_p02_2021|img_00987_2021|img_04979_2019|img_04176_2020|img_01868_2019|img_08701_2019|img_03775_2020|img_02254_2021|img_04798_2021|img_08523_2019|img_08533_2021|img_00613_2019|img_02492_2021|img_06426_p21_2020|img_00987_2019|img_01878_2020|img_05787_p02_2021|img_00460_p08_2020|img_00408_p04_2019|img_08161_2021|img_07042_2019|img_07476_2020|img_00450_p01_2020|img_00601_2019|img_07764_2019|img_05587_p01_2020|img_00347_p02_2020|img_01421_2020|img_07103_p02_2019|img_07819_2020|img_01008_2020|img_05804_p06_2020|img_06580_2019|img_08026_2020|img_00595_p05_2021|img_01008_2019|img_04980_2020|img_02092_2020|img_03272_2021|img_07525_p50_2019|img_07551_2021|img_06575_p07_2020|img_06020_2021|img_08882_2019|img_08488_2020|img_06987_2021|img_07547_p03_2019|img_07660_2020|img_04282_2021|img_07915_2020|img_04994_p01_2020|img_05527_2019|img_05605_2020|img_01778_2021|img_00606_2021|img_07208_2020|img_02933_2019|img_04414_2020|img_05578_2019|img_00165_p16_2021|img_08927_2019|img_02703_2021|img_01820_2021|img_04892_2019|img_00508_2019|img_05590_2020|img_02919_2020|img_07084_2020|img_03930_2021|img_05406_2020|img_07941_2020|img_06157_2021|img_08037_2020|img_06120_2019|img_06725_2019|img_01203_2020|img_08262_2021|img_02390_p04_2021|img_06198_p02_2020|img_00101_2019|img_02430_2019|img_02736_2020|img_03337_p04_2019|img_07323_2019|img_08387_2021|img_01166_2021|img_02212_2020
1,17,train,img_04723_2020|img_02949_2019|img_00802_2019|img_02140_p09_2021|img_01125_2020|img_01704_p02_2019|img_00350_p01_2019|img_04270_2021|img_08382_2019|img_05285_p35_2021|img_06534_p01_2021|img_06916_p22_2021|img_07897_2020|img_00746_2020|img_00135_2021|img_02066_2019|img_05836_2019|img_02706_2019|img_02619_2021|img_04592_2021|img_03179_2020|img_04719_2021|img_04555_2021|img_06048_2020|img_08102_2019|img_06412_p01_2019|img_01259_2021|img_04130_2021|img_01416_2021|img_06478_2019|img_04291_2020|img_07571_p04_2020|img_07306_2021|img_03971_2020|img_08140_2019|img_03006_2019|img_01803_2021|img_02580_p02_2020|img_06889_p07_2021|img_05622_2019|img_00318_p04_2021|img_04992_2020|img_04795_2019|img_00791_2020|img_02137_2020|img_00354_2021|img_05648_p01_2021|img_08351_2019|img_05394_2019|img_03176_2019|img_05746_2021|img_00793_2019|img_02305_2019|img_05004_2020|img_06692_2019|img_07410_2020|img_03275_2020|img_00661_2021|img_04724_2019|img_00211_p03_2021|img_08128_2020|img_06336_2021|img_00379_p03_2019|img_05864_2020|img_02488_2021|img_02465_2019|img_00038_2020|img_02489_2021|img_02985_2021|img_03795_2021|img_00334_p03_2019|img_01868_2020|img_05348_2020|img_06976_2021|img_00706_2020|img_03926_2019|img_02187_p28_2021|img_04668_2019|img_04601_2021|img_03181_2020|img_07588_2019|img_08158_2020|img_00392_p02_2019|img_07261_2020|img_01220_2020|img_08269_p02_2019|img_06322_p01_2020|img_03307_2020|img_01404_2020|img_06750_2020|img_06219_2019|img_06515_p03_2020|img_06066_2021|img_08578_2020|img_07054_2019|img_06768_p02_2019|img_05967_2019|img_00164_p10_2019|img_05922_2020|img_06596_2019|img_00103_p04_2020|img_00487_2020|img_04028_2020|img_01648_2021|img_08546_2019|img_04707_2021|img_03676_2019|img_05090_p05_2019|img_07003_2021|img_02653_2020|img_01980_2020|img_04230_p01_2020|img_02187_p25_2021|img_07347_2020|img_04298_2021|img_02332_2021|img_00421_2019|img_03481_2020|img_03786_2020|img_06933_2019|img_08211_p01_2019|img_02102_p02_2021|img_00996_2019|img_01629_p06_2020|img_01376_p03_2021|img_07928_2020|img_08406_2019|img_04731_2021
1,18,train,img_06071_2021|img_01826_p02_2020|img_01799_2019|img_01457_p02_2019|img_07434_2021|img_07382_2021|img_05608_2020|img_08185_2020|img_01901_2019|img_00254_2021|img_07522_p06_2020|img_06218_p16_2019|img_01800_2020|img_03775_2019|img_04246_2019|img_07169_p05_2019|img_04550_2019|img_04606_2019|img_08985_2019|img_01438_p01_2021|img_03892_2021|img_08574_2019|img_07730_2021|img_07184_2020|img_05765_2020|img_06432_2019|img_06024_2019|img_02165_2021|img_07818_2020|img_07459_2021|img_08049_2021|img_05260_2019|img_02959_2019|img_08391_2019|img_00804_2021|img_07149_p01_2021|img_07230_2019|img_00119_2019|img_08219_2019|img_03457_2019|img_07296_2020|img_07689_2019|img_04924_2019|img_07963_2019|img_06478_2020|img_06162_p04_2020|img_07507_2021|img_00929_2019|img_03516_p08_2019|img_03244_2020|img_05041_2020|img_07475_2021|img_00518_2021|img_06953_p05_2021|img_04893_2021|img_00640_2021|img_01673_2021|img_07781_2021|img_00585_p06_2021|img_00491_p02_2019|img_00823_2020|img_01272_2019|img_01584_2021|img_09054_p03_2019|img_07126_2019|img_01631_2020|img_07843_p01_2020|img_04949_2019|img_07471_p01_2021|img_01865_2021|img_00733_2019|img_03315_2021|img_03605_2021|img_04664_2020|img_08302_2021|img_07981_2021|img_04229_2020|img_01077_p01_2021|img_01393_2021|img_07542_p04_2019|img_02779_2021|img_06921_2019|img_08456_2021|img_04272_2021|img_08530_2020|img_00924_2019|img_05073_2021|img_07730_2020|img_01722_2019|img_05196_2019|img_02014_2019|img_06215_2021|img_06637_2019|img_05291_2019|img_02858_2021|img_07925_2021|img_00104_p08_2021|img_05086_p02_2021|img_05414_2021|img_01332_p01_2020|img_08023_2021|img_05528_2021|img_05545_2020|img_02225_2020|img_04698_2020|img_07950_2020|img_02178_2020|img_02985_2019|img_05067_2021|img_04970_2020|img_06723_2020|img_03616_2021|img_05856_2021|img_03431_2021|img_08497_2019|img_04637_p07_2019|img_05568_p02_2021|img_01248_2021|img_05541_2020|img_00214_2020|img_01044_2019|img_00259_2020|img_00521_p02_2021|img_04842_2020|img_07398_2020|img_05404_2019|img_05516_2019|img_00486_p08_2019
1,19,train,img_00982_p05_2019|img_02846_2020|img_08647_2021|img_08396_2020|img_04301_2021|img_05239_2021|img_04297_2021|img_00026_p12_2020|img_03035_2020|img_00624_2019|img_08539_2021|img_00674_p03_2020|img_03899_p01_2020|img_06451_2020|img_00585_p14_2021|img_04391_2019|img_05794_2021|img_05112_2021|img_00585_p05_2020|img_05716_2021|img_00268_2019|img_07584_2019|img_04032_p01_2021|img_06061_2019|img_07608_2021|img_02184_2020|img_05761_2021|img_07327_2019|img_00964_2019|img_04511_2021|img_00804_2019|img_01984_2019|img_05660_2020|img_04149_p03_2021|img_04776_2020|img_07906_2020|img_07241_2020|img_05041_2019|img_03421_2019|img_06749_p03_2020|img_06661_p02_2019|img_08904_2021|img_04876_2019|img_03953_2021|img_01622_2019|img_07668_2019|img_00119_p02_2021|img_04999_2020|img_04528_2019|img_07610_p03_2019|img_05491_2020|img_06093_2019|img_03437_2021|img_07768_2021|img_00872_2020|img_03910_2021|img_08244_2021|img_02378_2020|img_06877_p01_2019|img_01558_2020|img_03578_2019|img_05633_2021|img_01153_2021|img_00585_p20_2021|img_02639_2019|img_05539_2019|img_06433_2021|img_04709_2019|img_02698_2020|img_08448_2021|img_04903_2021|img_08423_p01_2019|img_07833_2020|img_09012_2019|img_08199_2020|img_02648_2019|img_02568_2021|img_05733_2020|img_03563_p06_2020|img_07940_2020|img_04194_2021|img_02516_p02_2019|img_05720_2020|img_05280_2020|img_06949_p02_2020|img_05618_2019|img_01447_2021|img_00535_2021|img_07423_p02_2019|img_03924_2020|img_07169_p02_2019|img_06859_2021|img_06993_p10_2019|img_00653_2021|img_02097_2020|img_00335_2021|img_03594_p07_2020|img_03424_2021|img_00467_2021|img_03797_2020|img_07117_p02_2019|img_07441_2019|img_02979_2021|img_06771_p06_2021|img_02913_2019|img_02379_2020|img_00457_2021|img_03367_2021|img_08348_2020|img_04340_2019|img_02712_2019|img_05418_2020|img_00104_p04_2021|img_05460_p08_2021|img_00094_2019|img_07946_2019|img_05000_2020|img_01314_2021|img_00200_2020|img_06437_2019|img_05600_2021|img_05476_p01_2019|img_07359_2020|img_03983_2020|img_00398_p02_2021|img_04903_2020|img_00737_p04_2021|img_04235_2020
1,20,train,img_01552_2019|img_02234_2021|img_04541_2021|img_05218_2020|img_02458_2020|img_03728_2020|img_06185_2021|img_04506_2021|img_00372_2020|img_03419_2021|img_04636_2020|img_02988_p01_2020|img_05729_2020|img_01629_p01_2020|img_07336_p02_2019|img_05071_2020|img_03262_2019|img_05084_p10_2020|img_05639_2019|img_06771_p02_2021|img_03288_2020|img_02182_2020|img_03764_2020|img_06770_p02_2021|img_04035_2019|img_01790_2020|img_00585_p16_2021|img_02319_2021|img_08488_2019|img_00398_2020|img_01031_p19_2020|img_04929_p20_2020|img_02078_2021|img_07373_p01_2020|img_03942_2019|img_07257_2019|img_01925_2020|img_00165_p05_2021|img_07689_2020|img_01970_2019|img_06776_2020|img_07789_p02_2019|img_06909_p04_2019|img_01098_2019|img_01420_2020|img_08467_2019|img_05320_2021|img_05310_2021|img_08019_2019|img_06360_p01_2019|img_07850_p02_2021|img_05031_2020|img_00982_p09_2019|img_05285_p21_2021|img_04760_2019|img_03051_2020|img_07908_p02_2021|img_04030_2020|img_00967_2019|img_01758_2019|img_08607_2020|img_03966_2021|img_04317_2019|img_07402_2021|img_00644_p05_2021|img_01246_2021|img_00326_p01_2020|img_07142_2021|img_03471_p01_2021|img_08633_2019|img_01583_2021|img_04855_2019|img_05336_2020|img_04175_2019|img_02175_p01_2019|img_04296_2021|img_02871_2019|img_07069_p07_2020|img_02273_p01_2020|img_01040_2020|img_01654_2019|img_08433_2019|img_00513_2020|img_06270_2019|img_00066_2020|img_00350_p02_2020|img_07951_2020|img_04651_2021|img_06694_2021|img_03630_2020|img_01237_2020|img_01021_2020|img_00568_2019|img_04669_2021|img_03923_p03_2021|img_07128_p04_2019|img_04693_2019|img_08686_2020|img_06222_p02_2020|img_07696_p03_2020|img_07794_2021|img_07061_2020|img_02466_2019|img_06992_p06_2020|img_01729_2019|img_03515_2020|img_03878_2020|img_03492_2019|img_04432_2020|img_00574_p06_2020|img_00586_p02_2020|img_02448_2019|img_07433_2021|img_03547_2020|img_01456_2019|img_05954_2020|img_06064_2019|img_00878_2021|img_00389_p02_2020|img_05558_2019|img_05675_2019|img_07885_2020|img_05285_p41_2021|img_07407_2019|img_05643_2021|img_00155_2019|img_05514_2020|img_02803_2021
1,21,train,img_06657_p01_2019|img_08921_2019|img_07642_2020|img_05737_2020|img_07750_2019|img_01024_2021|img_06916_p26_2021|img_01347_2021|img_07738_2019|img_03613_2019|img_08382_2021|img_00024_p17_2019|img_06493_2020|img_07862_p01_2020|img_06038_2020|img_07244_2021|img_00639_p16_2019|img_06297_2020|img_04843_2019|img_02608_2021|img_07057_p02_2020|img_06913_2020|img_04816_p05_2021|img_00588_p02_2021|img_01775_2019|img_03921_2021|img_00026_p16_2020|img_04078_2019|img_05306_2021|img_00735_2021|img_01471_2019|img_05119_p39_2020|img_07015_2019|img_08695_2021|img_00935_p01_2019|img_05491_2021|img_03024_2020|img_05965_p06_2021|img_07064_p20_2020|img_00858_p02_2019|img_08058_2021|img_02866_p02_2019|img_02792_2019|img_07202_2021|img_07226_2021|img_07755_2020|img_07831_p01_2020|img_00695_2019|img_05694_2020|img_02138_p01_2021|img_07307_2019|img_02540_2019|img_05152_2019|img_08557_2020|img_03154_2020|img_02905_2020|img_04975_2021|img_03519_p02_2020|img_00762_2021|img_08326_2020|img_02313_2021|img_07484_2020|img_04985_2021|img_04326_p05_2020|img_05035_2020|img_08764_2019|img_07775_2020|img_07484_2021|img_01134_2019|img_06816_p12_2020|img_00821_2020|img_09076_2019|img_04252_2019|img_06135_2020|img_05881_2021|img_08683_2020|img_03491_p04_2021|img_03032_2021|img_08327_2019|img_00235_2019|img_05149_2021|img_04760_2020|img_01121_2021|img_05012_2020|img_02148_p06_2020|img_02557_2019|img_03348_2020|img_07160_2020|img_08110_2019|img_05648_2019|img_03377_2021|img_01627_p06_2020|img_08323_2019|img_05321_2020|img_08891_2019|img_05250_2021|img_08238_2020|img_02200_2020|img_05672_p01_2019|img_05175_2021|img_05345_p01_2021|img_06188_2019|img_08616_2019|img_01450_2021|img_00615_2019|img_04563_2021|img_04552_2019|img_08422_2019|img_03986_2020|img_08673_2020|img_02088_2020|img_07249_2020|img_04874_2020|img_03084_p03_2020|img_04694_2020|img_07782_p02_2020|img_04746_2020|img_03726_2019|img_08073_2021|img_06365_2019|img_00855_p02_2019|img_01173_2020|img_05119_p25_2020|img_06178_2019|img_06717_p01_2020|img_06918_2021|img_02657_2019|img_03011_2020
